Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Jordan McRae,,0.5,0.4,0.2
Alan Anderson,89.0,0.4,0.3,0.1
Darrin Hancock,88.0,0.5,0.4,0.2
Kennard Winchester,85.3,0.5,0.4,0.3
Tyronn Lue,82.2,0.4,0.3,0.2
Mario West,78.8,0.5,0.4,0.3
Elliot Williams,76.9,0.3,0.3,0.1
Emanual Davis,76.3,0.5,0.3,0.3
James White,75.5,0.5,0.3,0
Anthony Jones,75.3,0.5,0.3,0
Royal Ivey,75.2,0.7,0.3,0.2
