,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2015-16,24,TOT,NBA,PG,22,195,67%,33%,,,,+12.2,+13.0,2,9,8,2,13,2,59,3,8
2015-16,24,PHO,NBA,PG,7,82,69%,31%,,,,+8.8,+16.4,2,2,3,0,6,1,23,1,1
2015-16,24,CLE,NBA,PG,15,113,66%,33%,,,,+14.7,+8.4,0,7,5,2,7,1,36,2,7
2016-17,25,CLE,NBA,SG,37,384,47%,53%,,,,-6.9,-11.3,5,6,15,1,20,4,48,6,18
2018-19,27,WAS,NBA,SG,27,333,27%,64%,9%,,,-3.1,-0.2,5,5,12,3,18,4,69,6,7
2019-20,28,TOT,NBA,SG,37,784,2%,56%,41%,1%,,-4.3,-2.9,19,16,34,3,42,7,223,9,23
2019-20,28,WAS,NBA,SG,29,654,2%,56%,42%,,,-3.3,+0.8,16,14,30,3,31,7,194,7,20
2019-20,28,DEN,NBA,SG,4,32,,24%,62%,15%,,+19.5,+16.5,0,0,1,0,2,0,11,0,0
2019-20,28,DET,NBA,SG,4,98,4%,70%,26%,,,-19.8,-16.1,3,2,3,0,9,0,18,2,3
Career,,,NBA,,123,1696,25%,54%,21%,,,-2.8,-2.4,31,36,69,9,93,17,399,24,56
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,WAS,NBA,,56,987,10%,59%,31%,,,-3.2,+0.5,21,19,42,6,49,11,263,13,27
2 seasons,,CLE,NBA,,52,497,51%,49%,,,,-2.0,-6.8,5,13,20,3,27,5,84,8,25
1 season,,PHO,NBA,,7,82,69%,31%,,,,+8.8,+16.4,2,2,3,0,6,1,23,1,1
1 season,,DEN,NBA,,4,32,,24%,62%,15%,,+19.5,+16.5,0,0,1,0,2,0,11,0,0
1 season,,DET,NBA,,4,98,4%,70%,26%,,,-19.8,-16.1,3,2,3,0,9,0,18,2,3
