Season,Team,Lg,Salary
2015-16,Cleveland Cavaliers,NBA,"$172,972"
2015-16,Phoenix Suns,NBA,"$61,776"
2016-17,Cleveland Cavaliers,NBA,"$874,636"
2018-19,Washington Wizards,NBA,"$17,092"
Career,(may be incomplete),,"$1,126,476"
