,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2010-11,19,TENNESSEE,10,53,6,19,1,9,5,11,2,8,0,2,4,5,5,18,.316,.111,.455,5.3,1.8,0.8,0.0
2011-12,20,TENNESSEE,34,738,97,257,39,119,60,79,16,99,52,20,26,50,58,293,.377,.328,.759,21.7,8.6,2.9,1.5
2012-13,21,TENNESSEE,33,1107,170,402,60,169,118,153,31,136,66,26,29,93,77,518,.423,.355,.771,33.5,15.7,4.1,2.0
2013-14,22,TENNESSEE,37,1190,223,512,79,225,167,212,26,128,91,25,38,77,78,692,.436,.351,.788,32.2,18.7,3.5,2.5
Career,,,114,3088,496,1190,179,522,350,455,75,371,209,73,97,225,218,1521,.417,.343,.769,27.1,13.3,3.3,1.8
