Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,20,CLE,NBA,PG,1,0,24:46,6,11,0.545,3,6,0.5,0,0,NA,2,3,4,0,0,2,1,15
2013-14,21,CLE,NBA,PG,1,1,33:51,14,17,0.824,3,6,0.5,0,0,NA,1,5,14,0,0,5,4,31
2014-15,22,CLE,NBA,PG,1,0,19:08,4,9,0.444,2,6,0.333,1,1,1,2,6,5,0,0,1,0,11
2016-17,24,CLE,NBA,PG,1,1,21:52,8,12,0.667,6,8,0.75,0,0,NA,2,7,14,3,0,2,1,22
2017-18,25,BOS,NBA,PG,1,1,27:36,6,16,0.375,1,5,0.2,0,0,NA,2,7,9,1,0,1,2,13
2018-19,26,BOS,NBA,PG,1,1,24:45,6,12,0.5,1,4,0.25,0,0,NA,4,9,6,1,1,1,3,13
Career,NA,,NBA,,6,4,152,44,77,0.571,16,35,0.457,1,1,1,13,37,52,5,1,12,11,105
