,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,22,CLE,NBA,PG,13,464,.438,14.0,.676,.270,.141,.108,.157,.324,.432,.540,.308,.400,.379,.450,.204,.000,0,.704,.150,.444,0,0
2015-16,23,CLE,NBA,PG,21,774,.475,14.1,.726,.234,.113,.168,.210,.274,.489,.576,.375,.507,.438,.440,.247,.002,1,.549,.198,.522,1,0
2016-17,24,CLE,NBA,PG,18,653,.468,13.6,.681,.268,.157,.108,.149,.319,.512,.586,.534,.375,.455,.373,.271,.000,0,.386,.144,.588,0,0
2018-19,26,BOS,NBA,PG,9,330,.385,14.9,.676,.207,.145,.173,.151,.324,.421,.541,.308,.387,.407,.310,.078,.000,0,.667,.155,.111,0,0
Career,,,NBA,,61,2221,.453,14.1,.696,.246,.137,.140,.173,.304,.477,.568,.411,.438,.430,.398,.227,.001,1,.543,.165,.466,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CLE,NBA,,52,1891,.465,13.9,.699,.254,.135,.134,.177,.301,.487,.573,.432,.450,.434,.415,.249,.001,1,.525,.167,.531,1,0
1 season,,BOS,NBA,,9,330,.385,14.9,.676,.207,.145,.173,.151,.324,.421,.541,.308,.387,.407,.310,.078,.000,0,.667,.155,.111,0,0
