,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,19,CLE,NBA,PG,51,1558,85%,15%,,,,-5.1,+4.7,77,51,43,18,71,7,627,18,52
2012-13,20,CLE,NBA,PG,59,2048,89%,11%,,,,-4.8,+1.0,101,53,50,23,112,4,768,32,66
2013-14,21,CLE,NBA,PG,71,2496,100%,,,,,-5.1,-4.3,96,60,67,12,122,8,965,36,57
2014-15,22,CLE,NBA,PG,75,2730,99%,1%,,,,+7.5,+9.4,94,61,57,16,141,4,910,35,63
2015-16,23,CLE,NBA,PG,53,1667,99%,2%,,,,+6.4,-0.3,39,67,39,7,69,6,597,19,54
2016-17,24,CLE,NBA,PG,72,2525,100%,,,,,+6.0,+7.4,95,56,63,12,129,7,1016,39,76
2017-18,25,BOS,NBA,PG,60,1931,69%,29%,2%,,,+5.3,+3.2,76,40,51,11,102,4,739,25,47
2018-19,26,BOS,NBA,PG,67,2214,80%,20%,,,,+5.9,+2.8,100,47,64,12,93,25,1093,27,45
2019-20,27,BRK,NBA,PG,20,658,100%,,,,,-0.3,+0.6,30,16,16,2,37,6,310,7,16
Career,,,NBA,,528,17827,91%,8%,,,,+2.2,+3.1,708,451,450,113,876,71,7025,238,476
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,CLE,NBA,,381,13024,96%,4%,,,,+1.2,+3.3,502,348,319,88,644,36,4883,179,368
2 seasons,,BOS,NBA,,127,4145,75%,24%,1%,,,+5.6,+3.0,176,87,115,23,195,29,1832,52,92
1 season,,BRK,NBA,,20,658,100%,,,,,-0.3,+0.6,30,16,16,2,37,6,310,7,16
