Season,Team,Lg,Salary
1987-88,Los Angeles Lakers,NBA,"$230,000"
1988-89,Miami Heat,NBA,"$265,000"
1990-91,Miami Heat,NBA,"$400,000"
Career,(may be incomplete),,"$895,000"
