Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986-87,23,LAL,NBA,SF,59,0,12.9,2.4,4.4,0.544,0,0,0,2.4,4.4,0.546,0.544,0.8,1.3,0.649,1.2,1.7,2.9,1,0.3,0.5,1,2.5,5.6
1987-88,24,LAL,NBA,SF,9,0,4.2,0.3,1.4,0.231,0,0,NA,0.3,1.4,0.231,0.231,0.9,1.1,0.8,0.2,0.8,1,0.1,0.1,0,0.7,1.2,1.6
1988-89,25,MIA,NBA,SF,79,58,28.8,4.4,9.1,0.487,0,0.1,0,4.4,9,0.49,0.487,2,2.8,0.696,3.1,4.2,7.2,2.2,0.7,1.3,2.4,3.3,10.8
1989-90,26,MIA,NBA,SF,79,45,27.1,4.7,9.2,0.516,0,0.1,0.5,4.7,9.2,0.516,0.517,1.5,2.3,0.622,3,4,7,2.1,0.7,1.1,2,3,11
1990-91,27,MIA,NBA,SF,73,46,20.3,2.8,5.6,0.499,0,0.1,0,2.8,5.6,0.504,0.499,1.2,1.7,0.718,1.6,2.6,4.3,1.5,0.4,0.7,1.6,2.2,6.8
1991-92,28,GSW,NBA,SF,1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0
Career,NA,,NBA,,300,149,22.3,3.6,7.1,0.505,0,0,0.154,3.6,7.1,0.507,0.505,1.4,2.1,0.674,2.2,3.2,5.4,1.7,0.5,0.9,1.8,2.7,8.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIA,NBA,,231,149,25.5,4,8,0.501,0,0.1,0.167,4,8,0.503,0.502,1.6,2.3,0.675,2.6,3.6,6.2,2,0.6,1,2,2.8,9.6
2 seasons,NA,LAL,NBA,,68,0,11.8,2.1,4,0.529,0,0,0,2.1,4,0.531,0.529,0.8,1.2,0.667,1,1.6,2.6,0.9,0.2,0.4,1,2.3,5.1
1 season,NA,GSW,NBA,,1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0
