,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1986-87,23,LAL,NBA,,6,11,0,1,6,11,5,6,6,12,13,5,3,3,5,6,13,11.8
1987-88,24,LAL,NBA,,1,6,0,0,1,6,2,2,2,2,3,1,1,0,3,4,4,1.9
1988-89,25,MIA,NBA,,11,20,0,1,11,20,9,11,9,10,16,7,4,5,6,6,30,31.7
1989-90,26,MIA,NBA,,13,20,1,1,13,20,11,14,12,12,18,7,4,5,7,6,29,36.1
1990-91,27,MIA,NBA,,10,17,0,1,10,17,7,8,7,10,15,5,4,3,5,6,20,19.9
1991-92,28,GSW,NBA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Career,,,,,13,20,1,1,13,20,11,14,12,12,18,7,4,5,7,6,30,36.1
3 Seasons,,MIA,NBA,,13,20,1,1,13,20,11,14,12,12,18,7,4,5,7,6,30,36.1
2 Seasons,,LAL,NBA,,6,11,0,1,6,11,5,6,6,12,13,5,3,3,5,6,13,11.8
1 Season,,GSW,NBA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
