,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1974-75,21,MISSOURI,27,,249,533,,,106,136,,145,,,,,72,604,.467,,.779,,22.4,5.4,
1975-76,22,MISSOURI,31,,300,636,,,183,230,,178,,,,,79,783,.472,,.796,,25.3,5.7,
Career,,,58,,549,1169,,,289,366,,323,,,,,151,1387,.470,,.790,,23.9,5.6,
