Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976-77,23,CHI,NBA,PG,2,NA,11,0,3.3,0,NA,NA,NA,0,3.3,0,0,0,NA,0,0,0,0,0,0,NA,3.3,0
1977-78,24,IND,NBA,PG,1,NA,7,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,5.1,0,0,0,5.1,0
1978-79,25,POR,NBA,PG,13,NA,131,6.3,12.1,0.523,NA,NA,NA,6.3,12.1,0.523,3.3,4.7,0.706,1.9,1.6,3.6,4.7,2.7,0.3,3.8,5.2,15.9
1979-80,26,CLE,NBA,PG,62,NA,1051,4.1,10.8,0.384,0.6,2.4,0.239,3.6,8.4,0.426,1.4,1.8,0.769,1.9,2.2,4.1,8.9,2.6,0,3.3,3.8,10.2
Career,NA,,NBA,,78,NA,1200,4.3,10.8,0.4,0.6,2.4,0.239,3.8,8.7,0.439,1.6,2.1,0.754,1.9,2.1,4,8.3,2.5,0.1,3.3,3.9,10.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CLE,NBA,,62,NA,1051,4.1,10.8,0.384,0.6,2.4,0.239,3.6,8.4,0.426,1.4,1.8,0.769,1.9,2.2,4.1,8.9,2.6,0,3.3,3.8,10.2
1 season,NA,POR,NBA,,13,NA,131,6.3,12.1,0.523,NA,NA,NA,6.3,12.1,0.523,3.3,4.7,0.706,1.9,1.6,3.6,4.7,2.7,0.3,3.8,5.2,15.9
1 season,NA,CHI,NBA,,2,NA,11,0,3.3,0,NA,NA,NA,0,3.3,0,0,0,NA,0,0,0,0,0,0,NA,3.3,0
1 season,NA,IND,NBA,,1,NA,7,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,5.1,0,0,0,5.1,0
