,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,23,NJN,NBA,PF,28,290,,,,63%,37%,+2.7,-1.8,11,4,13,4,6,0,51,1,9
2002-03,24,NJN,NBA,PF,59,724,,,2%,91%,7%,+0.5,-6.6,31,8,36,2,15,0,99,3,10
2003-04,25,NJN,NBA,PF,69,928,,,1%,76%,23%,-0.8,-4.7,17,8,48,7,29,0,143,4,9
2004-05,26,NJN,NBA,PF,54,1167,,,23%,75%,3%,+0.9,+3.7,28,18,36,10,31,0,190,6,25
2005-06,27,BOS,NBA,PF,71,938,,,8%,76%,16%,-2.5,-1.2,22,8,53,10,14,10,117,2,6
2006-07,28,BOS,NBA,PF,54,1027,,,11%,79%,10%,-3.9,0.0,24,5,73,1,12,11,134,2,4
2007-08,29,BOS,NBA,PF,48,512,,,19%,74%,7%,+6.4,-5.9,11,4,37,5,8,7,97,0,4
2008-09,30,BOS,NBA,C,39,504,,,6%,53%,41%,+11.6,+3.6,4,1,41,4,8,6,42,1,5
2009-10,31,BOS,NBA,PF,52,472,,,41%,59%,,-7.2,-12.8,8,4,26,2,2,8,63,0,1
2010-11,32,CHI,NBA,PF,18,88,,,,85%,15%,+1.0,-7.4,5,0,14,0,0,0,14,0,1
2011-12,33,CHI,NBA,PF,28,122,,,1%,66%,33%,+10.7,+1.1,4,1,5,2,2,0,32,0,2
Career,,,NBA,,520,6772,,,12%,74%,14%,+0.3,-2.1,165,61,382,47,127,42,982,19,76
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,BOS,NBA,,264,3453,,,15%,71%,14%,-0.2,-2.4,69,22,230,22,44,42,453,5,20
4 seasons,,NJN,NBA,,210,3109,,,9%,78%,13%,+0.5,-1.7,87,38,133,23,81,0,483,14,53
2 seasons,,CHI,NBA,,46,210,,,,74%,25%,+6.6,-2.4,9,1,19,2,2,0,46,0,3
