Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Jan Veselý,,1.7,1.6,0.7
Jason Smith,94.8,1.6,1.5,0.7
Marc Iavaroni,91.2,1.5,1.4,0.7
Anthony Randolph,90.0,1.6,1.5,0.5
Quincy Acy,89.4,1.7,1.5,1.1
James Hardy,89.3,1.8,1.3,0.7
Bob Brannum,88.5,2,1.6,0.8
John Wallace,88.1,1.6,1.5,1
Ben Coleman,87.6,2,1.8,0.8
Luke Walton,87.6,2,1.6,0.5
Wally Walker,86.9,1.9,1.8,0.9
