Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980-81,23,NJN,NBA,PG,71,NA,19.8,3,6.7,0.444,0.1,0.4,0.148,2.9,6.4,0.461,0.448,1,1.3,0.75,0.6,1.8,2.4,3.2,0.9,0.2,1.5,2.5,7
1981-82,24,CLE,NBA,PG,4,0,17.5,4.8,9.5,0.5,0.3,1.3,0.2,4.5,8.3,0.545,0.513,1.5,2,0.75,0.3,0.8,1,3.8,1.5,0.3,1.3,3.8,11.3
1982-83,25,SDC,NBA,PG,37,3,17.4,2.2,5.1,0.426,0.2,0.6,0.261,2,4.5,0.449,0.442,1.1,1.5,0.75,0.4,1.1,1.5,2,0.6,0,1.2,1.9,5.7
Career,NA,,NBA,,112,3,18.9,2.8,6.3,0.442,0.1,0.5,0.2,2.7,5.8,0.462,0.45,1,1.4,0.75,0.5,1.5,2,2.8,0.8,0.2,1.4,2.4,6.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NJN,NBA,,71,NA,19.8,3,6.7,0.444,0.1,0.4,0.148,2.9,6.4,0.461,0.448,1,1.3,0.75,0.6,1.8,2.4,3.2,0.9,0.2,1.5,2.5,7
1 season,NA,SDC,NBA,,37,3,17.4,2.2,5.1,0.426,0.2,0.6,0.261,2,4.5,0.449,0.442,1.1,1.5,0.75,0.4,1.1,1.5,2,0.6,0,1.2,1.9,5.7
1 season,NA,CLE,NBA,,4,0,17.5,4.8,9.5,0.5,0.3,1.3,0.2,4.5,8.3,0.545,0.513,1.5,2,0.75,0.3,0.8,1,3.8,1.5,0.3,1.3,3.8,11.3
