,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2017-18,19,OKC,NBA,SG,61,763,.414,19.0,.290,.166,.030,.018,.077,.710,.612,.714,.200,.333,.615,.333,.767,.077,10,1.000,.508,.426,0,0
2018-19,20,OKC,NBA,SG,74,1931,.429,18.2,.327,.206,.046,.028,.046,.673,.560,.742,.200,.333,.250,.366,.873,.065,24,1.000,.514,.403,0,0
2019-20,21,OKC,NBA,SF,50,1170,.372,20.5,.221,.121,.045,.010,.045,.779,.636,.667,.444,1.000,.667,.297,.893,.035,5,.978,.413,.344,0,0
Career,,,NBA,,185,3864,.412,18.9,.293,.176,.043,.021,.053,.707,.585,.723,.265,.412,.452,.340,.854,.060,39,.995,.485,.394,0,0
