Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1953-54,25,PHW,NBA,PG,71,2648,12.1,0.396,0.361,NA,NA,NA,NA,NA,-0.3,2.2,1.8,0.034
1954-55,26,PHW,NBA,PG,68,2480,12.7,0.438,0.385,NA,NA,NA,NA,NA,1.5,2.3,3.8,0.074
1955-56,27,PHW,NBA,PG,72,2840,13.6,0.45,0.416,NA,NA,NA,NA,NA,2.5,2.1,4.6,0.077
1956-57,28,PHW,NBA,SG,67,2229,11.7,0.402,0.391,NA,NA,NA,NA,NA,-0.2,1.4,1.2,0.026
1957-58,29,PHW,NBA,PG,72,1910,12.5,0.438,0.386,NA,NA,NA,NA,NA,1.4,2,3.4,0.084
1958-59,30,TOT,NBA,PG,71,1881,11,0.405,0.301,NA,NA,NA,NA,NA,-0.5,1.9,1.5,0.038
1958-59,30,PHW,NBA,PG,46,1387,11,0.399,0.303,NA,NA,NA,NA,NA,-0.6,1.6,1.1,0.038
1958-59,30,NYK,NBA,PG,25,494,10.9,0.425,0.295,NA,NA,NA,NA,NA,0.1,0.3,0.4,0.037
1959-60,31,NYK,NBA,PG,69,1604,12,0.443,0.311,NA,NA,NA,NA,NA,0.9,0.6,1.5,0.046
1960-61,32,NYK,NBA,PG,16,268,7.7,0.386,0.323,NA,NA,NA,NA,NA,-0.2,0.1,-0.1,-0.025
Career,NA,,NBA,,506,15860,12.2,0.424,0.367,NA,NA,NA,NA,NA,5,12.6,17.7,0.054
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,PHW,NBA,,396,13494,12.4,0.423,0.379,NA,NA,NA,NA,NA,4.3,11.6,15.9,0.057
3 seasons,NA,NYK,NBA,,110,2366,11.3,0.434,0.309,NA,NA,NA,NA,NA,0.8,1,1.8,0.036
