,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1987-88,21,SEA,NBA,,8,11,1,2,7,10,4,6,2,5,7,2,2,3,2,5,19,17.1
1988-89,22,SEA,NBA,,11,17,1,3,11,15,6,7,6,7,11,4,1,4,6,6,26,22.3
1990-91,24,SEA,NBA,,6,9,0,1,6,9,5,9,4,6,9,3,2,0,3,4,15,12.2
1991-92,25,SEA,NBA,,12,14,2,3,11,13,7,8,4,5,9,5,2,2,4,6,27,26.5
1992-93,26,SEA,NBA,,8,15,1,2,8,14,8,11,7,5,11,7,4,5,5,5,20,21.3
1993-94,27,IND,NBA,,9,19,2,3,9,16,5,6,7,7,13,8,4,3,4,6,20,17.1
1994-95,28,IND,NBA,,8,16,2,5,8,14,8,8,4,6,9,7,4,3,7,6,22,24.6
1995-96,29,IND,NBA,,6,14,2,5,6,14,4,5,4,6,8,3,4,1,4,5,15,11.3
1997-98,31,IND,NBA,27:58,3,7,1,2,3,7,3,4,2,6,7,3,3,2,1,5,9,9.9
1998-99,32,IND,NBA,28:40,5,8,0,1,5,7,7,10,4,4,6,4,3,1,4,5,11,13.8
1999-00,33,IND,NBA,26:34,3,5,1,1,3,5,4,4,4,5,9,2,1,1,2,5,8,7.5
2000-01,34,IND,NBA,15:45,2,3,1,1,1,2,1,2,3,3,6,3,1,0,1,4,6,7.2
2001-02,35,PHI,NBA,12:04,3,3,0,0,3,3,0,0,2,3,3,1,1,1,1,2,6,5.4
Career,,,,28:40,12,19,2,5,11,16,8,11,7,7,13,8,4,5,7,6,27,26.5
7 Seasons,,IND,NBA,28:40,9,19,2,5,9,16,8,10,7,7,13,8,4,3,7,6,22,24.6
5 Seasons,,SEA,NBA,,12,17,2,3,11,15,8,11,7,7,11,7,4,5,6,6,27,26.5
1 Season,,PHI,NBA,12:04,3,3,0,0,3,3,0,0,2,3,3,1,1,1,1,2,6,5.4
