,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1984-85,18,ALABAMA,33,728,74,155,,,20,33,,134,44,13,37,39,86,168,.477,,.606,22.1,5.1,4.1,1.3
1985-86,19,ALABAMA,33,1117,178,280,,,92,117,,262,29,15,76,54,104,448,.636,,.786,33.8,13.6,7.9,0.9
1986-87,20,ALABAMA,33,1199,247,425,21,50,100,116,,247,59,45,75,84,80,615,.581,.420,.862,36.3,18.6,7.5,1.8
Career,,,99,3044,499,860,21,50,212,266,,643,132,73,188,177,270,1231,.580,.420,.797,30.7,12.4,6.5,1.3
