Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,29,BLB,BAA,NA,9,NA,NA,NA,NA,0.375,NA,NA,0.75,NA,NA,NA,NA
Career,NA,,BAA,NA,9,NA,NA,NA,NA,0.375,NA,NA,0.75,NA,NA,NA,NA
