Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,24,TOT,BAA,NA,28,NA,NA,21,72,0.292,11,20,0.55,NA,20,32,53
1948-49,24,CHS,BAA,NA,14,NA,NA,5,23,0.217,4,9,0.444,NA,8,17,14
1948-49,24,STB,BAA,NA,14,NA,NA,16,49,0.327,7,11,0.636,NA,12,15,39
Career,NA,,BAA,NA,28,NA,NA,21,72,0.292,11,20,0.55,NA,20,32,53
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHS,BAA,NA,14,NA,NA,5,23,0.217,4,9,0.444,NA,8,17,14
1 season,NA,STB,BAA,NA,14,NA,NA,16,49,0.327,7,11,0.636,NA,12,15,39
