Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005-06,21,MIL,NBA,PF,82,77,2348,5,9.3,0.533,0,0,0,5,9.2,0.536,1.9,3,0.629,2.9,5.9,8.8,2.9,0.8,1,1.9,4,11.8
2006-07,22,MIL,NBA,C,66,66,2258,5.5,10,0.553,0,0.1,0.2,5.5,9.9,0.556,1.8,3.1,0.577,2.7,6.6,9.3,3.2,0.8,0.6,2.4,3.4,12.9
2007-08,23,MIL,NBA,C,78,78,2720,6.2,12,0.511,0,0.1,0,6.2,12,0.515,2.5,4.3,0.587,3.2,6.9,10.1,2.6,0.8,1.8,2.3,3.4,14.8
2008-09,24,MIL,NBA,C,36,33,1124,5.9,10.2,0.577,0,0,NA,5.9,10.2,0.577,1.8,3.1,0.571,3.7,8.1,11.8,2.3,0.7,1.2,2.8,4.2,13.5
2009-10,25,MIL,NBA,C,69,69,2229,7.6,14.7,0.52,0,0,0,7.6,14.7,0.521,2.4,3.8,0.629,3.4,8,11.3,2.1,0.6,2.8,2.1,3.6,17.7
2010-11,26,MIL,NBA,C,65,65,2297,5.8,11.6,0.495,0,0.1,0,5.8,11.6,0.497,1.5,3.4,0.442,3.1,8.2,11.3,2.1,0.7,2.6,2,3.4,13
2011-12,27,MIL,NBA,C,12,12,364,6,13.5,0.449,0,0.1,0,6,13.4,0.452,1.4,2.3,0.609,2.2,7.7,9.9,3.1,1.2,2.4,2.4,3.6,13.5
2012-13,28,GSW,NBA,C,32,32,786,3.8,8.4,0.451,0,0,1,3.8,8.4,0.448,0.9,1.7,0.5,3.1,8.1,11.2,3.1,0.9,2.5,1.6,3.9,8.5
2013-14,29,GSW,NBA,C,67,67,1769,4.8,7.6,0.627,0,0,NA,4.8,7.6,0.627,0.4,1.3,0.344,3.7,10,13.7,2.3,1,2.5,2,4.3,10
2014-15,30,GSW,NBA,C,67,65,1583,4.5,8.1,0.563,0,0,NA,4.5,8.1,0.563,0.5,1,0.524,3.2,9.1,12.3,4.1,0.9,2.6,2.4,4.3,9.6
2015-16,31,GSW,NBA,C,70,66,1451,4.3,6.9,0.627,0,0,1,4.3,6.9,0.626,0.6,1.2,0.48,3,9.2,12.2,4,0.8,2.8,2.1,5.5,9.3
2016-17,32,TOT,NBA,C,27,21,583,2.3,5,0.469,0,0.1,0,2.3,4.9,0.475,0.2,0.7,0.273,3.5,10,13.5,3,0.8,1.5,2.7,5.3,4.9
2016-17,32,DAL,NBA,C,26,21,582,2.4,5,0.469,0,0.1,0,2.4,4.9,0.475,0.2,0.7,0.273,3.5,10,13.5,3,0.8,1.5,2.7,5.2,4.9
2016-17,32,CLE,NBA,C,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,72,0
2017-18,33,LAL,NBA,C,24,5,216,2.8,4.2,0.68,0,0,NA,2.8,4.2,0.68,0.3,0.3,1,4.3,8.7,13,2.5,0.7,2.2,3.2,6.7,6
2018-19,34,GSW,NBA,C,11,5,134,4.8,9.7,0.5,0,0,NA,4.8,9.7,0.5,0.8,0.8,1,3.2,11.6,14.8,3,0.8,2.1,2.1,5.9,10.5
Career,NA,,NBA,,706,661,19862,5.4,10.1,0.535,0,0,0.12,5.4,10.1,0.537,1.5,2.7,0.557,3.2,7.9,11.1,2.8,0.8,2,2.2,4,12.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,MIL,NBA,,408,400,13340,6,11.5,0.522,0,0.1,0.045,6,11.4,0.525,2,3.5,0.574,3.1,7.2,10.3,2.6,0.8,1.7,2.2,3.6,14
5 seasons,NA,GSW,NBA,,247,235,5723,4.5,7.7,0.579,0,0,1,4.5,7.7,0.578,0.6,1.2,0.457,3.3,9.3,12.6,3.3,0.9,2.6,2.1,4.6,9.5
1 season,NA,DAL,NBA,,26,21,582,2.4,5,0.469,0,0.1,0,2.4,4.9,0.475,0.2,0.7,0.273,3.5,10,13.5,3,0.8,1.5,2.7,5.2,4.9
1 season,NA,LAL,NBA,,24,5,216,2.8,4.2,0.68,0,0,NA,2.8,4.2,0.68,0.3,0.3,1,4.3,8.7,13,2.5,0.7,2.2,3.2,6.7,6
1 season,NA,CLE,NBA,,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,72,0
