,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,23,MEM,NBA,PF,4,134,,,,55%,46%,-16.9,-0.7,3,2,3,0,5,0,26,0,5
2004-05,24,MEM,NBA,PF,4,133,,,,39%,61%,-4.0,+25.3,3,3,4,0,7,0,23,2,9
2005-06,25,MEM,NBA,PF,4,158,,,,72%,28%,-14.8,+8.4,6,3,4,1,12,1,29,1,5
2007-08,27,LAL,NBA,C,21,836,,,,,100%,+4.7,+14.0,20,19,39,2,38,3,188,6,23
2008-09,28,LAL,NBA,C,23,931,,,,26%,74%,+8.9,+6.8,20,16,32,3,54,10,134,12,18
2009-10,29,LAL,NBA,C,23,913,,,,43%,57%,+4.9,+5.2,17,13,30,4,61,7,190,11,26
2010-11,30,LAL,NBA,C,10,358,,,,57%,43%,+2.8,+15.7,4,9,14,2,18,3,86,3,9
2011-12,31,LAL,NBA,PF,12,444,,,,98%,2%,-5.7,-4.3,11,6,16,1,11,2,97,3,13
2012-13,32,LAL,NBA,PF,4,146,,,,68%,32%,-16.8,+15.3,8,4,3,0,7,0,59,3,4
2014-15,34,CHI,NBA,PF,10,317,,,,55%,45%,+8.6,+12.4,12,6,6,2,15,0,72,4,5
2016-17,36,SAS,NBA,C,16,365,,,,,100%,+3.0,+4.4,10,5,22,2,8,1,70,2,7
2017-18,37,SAS,NBA,C,5,90,,,,,100%,-13.3,-6.7,2,2,1,0,5,0,33,0,2
Career,,,NBA,,136,4825,,,,37%,63%,+2.1,+7.9,116,88,174,17,241,27,1007,47,126
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,LAL,NBA,,93,3628,,,,38%,62%,+3.5,+7.9,80,67,134,12,189,25,754,38,93
2 seasons,,SAS,NBA,,21,455,,,,,100%,-0.2,+2.2,12,7,23,2,13,1,103,2,9
3 seasons,,MEM,NBA,,12,425,,,,56%,44%,-12.1,+10.8,12,8,11,1,24,1,78,3,19
1 season,,CHI,NBA,,10,317,,,,55%,45%,+8.6,+12.4,12,6,6,2,15,0,72,4,5
