,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2011-12,20,UTA,NBA,37:25,5,14,0,0,5,14,8,12,6,9,11,1,2,2,2,5,16,14.9
2016-17,25,UTA,NBA,38:14,8,11,0,0,8,11,3,6,4,7,11,3,2,1,2,6,17,17.7
2017-18,26,UTA,NBA,38:45,8,14,2,3,6,11,6,8,8,8,16,3,2,2,4,5,20,21.9
2018-19,27,UTA,NBA,24:26,7,11,0,2,7,9,4,6,6,7,12,3,1,3,3,3,14,16.0
Career,,,,38:45,8,14,2,3,8,14,8,12,8,9,16,3,2,3,4,6,20,21.9
