Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,19,TOT,NBA,PF,78,27,1535,215,416,0.517,0,0,NA,215,416,0.517,0.517,103,173,0.595,171,241,412,39,29,68,77,246,533
2010-11,19,NJN,NBA,PF,56,23,1091,141,276,0.511,0,0,NA,141,276,0.511,0.511,71,116,0.612,126,171,297,21,18,41,56,183,353
2010-11,19,UTA,NBA,PF,22,4,444,74,140,0.529,0,0,NA,74,140,0.529,0.529,32,57,0.561,45,70,115,18,11,27,21,63,180
2011-12,20,UTA,NBA,PF,65,9,1376,222,445,0.499,0,0,NA,222,445,0.499,0.499,126,194,0.649,158,267,425,43,38,65,103,145,570
2012-13,21,UTA,NBA,PF,77,8,1787,274,568,0.482,0,5,0,274,563,0.487,0.482,179,260,0.688,184,362,546,75,67,130,129,247,727
2013-14,22,UTA,NBA,PF,73,73,2201,390,747,0.522,0,1,0,390,746,0.523,0.522,190,284,0.669,199,438,637,91,75,108,129,236,970
2014-15,23,UTA,NBA,PF,74,74,2280,482,918,0.525,1,6,0.167,481,912,0.527,0.526,222,332,0.669,196,411,607,112,60,123,121,210,1187
2015-16,24,UTA,NBA,PF,62,59,1983,418,811,0.515,0,4,0,418,807,0.518,0.515,180,254,0.709,169,334,503,94,74,91,104,150,1016
2016-17,25,UTA,NBA,PF,50,39,1186,203,417,0.487,3,10,0.3,200,407,0.491,0.49,67,109,0.615,92,213,305,56,45,40,60,103,476
2017-18,26,UTA,NBA,C,77,77,2153,395,702,0.563,14,63,0.222,381,639,0.596,0.573,140,215,0.651,198,354,552,102,54,82,88,164,944
2018-19,27,UTA,NBA,C,76,70,1766,363,619,0.586,17,78,0.218,346,541,0.64,0.6,154,228,0.675,207,353,560,89,56,106,84,163,897
2019-20,28,NOP,NBA,C,45,43,1089,189,305,0.62,1,7,0.143,188,298,0.631,0.621,36,62,0.581,147,298,445,75,25,44,51,99,415
Career,NA,,NBA,,677,479,17356,3151,5948,0.53,36,174,0.207,3115,5774,0.539,0.533,1397,2111,0.662,1721,3271,4992,776,523,857,946,1763,7735
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,UTA,NBA,,576,413,15176,2821,5367,0.526,35,167,0.21,2786,5200,0.536,0.529,1290,1933,0.667,1448,2802,4250,680,480,772,839,1481,6967
1 season,NA,NJN,NBA,,56,23,1091,141,276,0.511,0,0,NA,141,276,0.511,0.511,71,116,0.612,126,171,297,21,18,41,56,183,353
1 season,NA,NOP,NBA,,45,43,1089,189,305,0.62,1,7,0.143,188,298,0.631,0.621,36,62,0.581,147,298,445,75,25,44,51,99,415
