Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015-16,19,IND,NBA,C,60,30,1367,7,14,0.498,0.1,0.4,0.214,6.9,13.6,0.506,2.3,3.2,0.727,1.8,7,8.7,1.1,0.7,2.3,1.8,4.2,16.3
2016-17,20,IND,NBA,C,81,81,2541,6.3,12.3,0.511,0.6,1.6,0.348,5.7,10.7,0.536,3.5,4.3,0.809,2,6.4,8.3,1.5,1,2.4,1.5,3.7,16.6
2017-18,21,IND,NBA,C,65,62,1836,6,12.5,0.479,1.1,3.1,0.357,4.9,9.5,0.519,3.1,4,0.777,1.8,6.4,8.2,1.7,0.7,2.3,1.9,3.6,16.2
2018-19,22,IND,NBA,C,74,74,2119,6.5,13.3,0.487,1.3,3.3,0.388,5.2,9.9,0.521,2.5,3.4,0.736,1.7,7.3,9,2,1,3.4,1.7,3.3,16.7
2019-20,23,IND,NBA,C,55,55,1628,5.2,11.4,0.451,1.7,5.1,0.336,3.4,6.4,0.542,2.4,3.2,0.75,1.5,6.4,8,1.3,0.9,2.7,1.5,3.1,14.4
Career,NA,,NBA,,335,302,9491,6.2,12.6,0.488,1,2.7,0.354,5.2,10,0.524,2.8,3.7,0.768,1.8,6.7,8.5,1.6,0.9,2.6,1.7,3.6,16.1
