Season,Team,Lg,Salary
2015-16,Indiana Pacers,NBA,"$2,357,760"
2016-17,Indiana Pacers,NBA,"$2,463,840"
2017-18,Indiana Pacers,NBA,"$2,569,920"
2018-19,Indiana Pacers,NBA,"$3,410,284"
Career,(may be incomplete),,"$10,801,804"
