Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1971-72,22,TOT,NBA,SG,17,202,8.6,0.444,0.431,NA,NA,6.3,8.1,NA,-0.1,0.1,0,-0.009
1971-72,22,PHI,NBA,SG,6,41,9.9,0.424,0.556,NA,NA,6.6,6.4,NA,-0.1,0,0,-0.029
1971-72,22,CIN,NBA,SG,11,161,8.2,0.451,0.389,NA,NA,6.2,8.5,NA,-0.1,0,0,-0.003
Career,NA,,NBA,,17,202,8.6,0.444,0.431,NA,NA,6.3,8.1,NA,-0.1,0.1,0,-0.009
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CIN,NBA,,11,161,8.2,0.451,0.389,NA,NA,6.2,8.5,NA,-0.1,0,0,-0.003
1 season,NA,PHI,NBA,,6,41,9.9,0.424,0.556,NA,NA,6.6,6.4,NA,-0.1,0,0,-0.029
