Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,24,PTP,ABA,PG,63,NA,818,132,343,0.385,12,48,0.25,120,295,0.407,0.402,53,64,0.828,NA,NA,106,72,48,103,329
1968-69,25,TOT,ABA,PG,62,NA,911,147,402,0.366,19,47,0.404,128,355,0.361,0.389,86,109,0.789,60,69,129,80,71,137,399
1968-69,25,MNP,ABA,PG,11,NA,134,14,45,0.311,2,5,0.4,12,40,0.3,0.333,10,12,0.833,3,11,14,15,9,24,40
1968-69,25,LAS,ABA,PG,51,NA,777,133,357,0.373,17,42,0.405,116,315,0.368,0.396,76,97,0.784,57,58,115,65,62,113,359
Career,NA,,ABA,,125,NA,1729,279,745,0.374,31,95,0.326,248,650,0.382,0.395,139,173,0.803,60,69,235,152,119,240,728
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"PTP,MNP",ABA,,74,NA,952,146,388,0.376,14,53,0.264,132,335,0.394,0.394,63,76,0.829,3,11,120,87,57,127,369
1 season,NA,LAS,ABA,,51,NA,777,133,357,0.373,17,42,0.405,116,315,0.368,0.396,76,97,0.784,57,58,115,65,62,113,359
