Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,24,PTP,ABA,PG,63,818,10.4,0.443,0.14,0.187,NA,NA,5.5,12.6,11.5,19.1,NA,0,0.7,0.7,0.043
1968-69,25,TOT,ABA,PG,62,911,10,0.443,0.117,0.271,NA,NA,6.4,12.7,13.6,20.9,NA,-0.4,0.6,0.2,0.01
1968-69,25,MNP,ABA,PG,11,134,4.9,0.398,0.111,0.267,NA,NA,4.6,14.5,15.2,15.7,NA,-0.2,0.2,0,0.008
1968-69,25,LAS,ABA,PG,51,777,10.8,0.449,0.118,0.272,NA,NA,6.7,12.4,13.4,21.8,NA,-0.2,0.4,0.2,0.01
Career,NA,,ABA,,125,1729,10.2,0.443,0.128,0.232,NA,NA,6,12.7,12.7,20,NA,-0.4,1.3,0.9,0.026
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"PTP,MNP",ABA,,74,952,9.6,0.438,0.137,0.196,NA,NA,5.4,12.9,11.9,18.6,NA,-0.1,0.9,0.8,0.038
1 season,NA,LAS,ABA,,51,777,10.8,0.449,0.118,0.272,NA,NA,6.7,12.4,13.4,21.8,NA,-0.2,0.4,0.2,0.01
