,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,24,PTP,ABA,,9,,3,,,,4,5,,,,,,,20
1968-69,25,TOT,ABA,,11,,3,,,,5,7,,,,,,,28
1968-69,25,MNP,ABA,,4,,1,,,,4,4,,,,,,,13
1968-69,25,LAS,ABA,,11,,3,,,,5,7,,,,,,,28
Career,,,,,11,,3,,,,5,7,,,,,,,28
2 Seasons,,"MNP,PTP",ABA,,9,,3,,,,4,5,,,,,,,20
1 Season,,LAS,ABA,,11,,3,,,,5,7,,,,,,,28
