Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,24,PTP,ABA,PG,15,NA,211,6.7,15.2,0.438,0,0.3,0,6.7,14.8,0.448,2.7,3.4,0.8,NA,NA,3.6,2.6,1.9,4.9,16
Career,NA,,ABA,,15,NA,211,6.7,15.2,0.438,0,0.3,0,6.7,14.8,0.448,2.7,3.4,0.8,NA,NA,3.6,2.6,1.9,4.9,16
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PTP,ABA,,15,NA,211,6.7,15.2,0.438,0,0.3,0,6.7,14.8,0.448,2.7,3.4,0.8,NA,NA,3.6,2.6,1.9,4.9,16
