,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,24,TOT,NBA,PG,11,239,96%,5%,,,,-2.7,-0.1,14,7,10,1,9,2,147,3,2
2014-15,24,PHI,NBA,PG,6,171,94%,6%,,,,+0.3,+10.2,12,3,6,1,7,2,108,3,1
2014-15,24,POR,NBA,PG,5,68,100%,,,,,-10.3,-14.8,2,4,4,0,2,0,39,0,1
2015-16,25,TOT,NBA,PG,51,741,100%,,,,,-0.7,+0.9,18,38,23,1,26,8,372,7,22
2015-16,25,POR,NBA,PG,35,272,100%,,,,,-1.7,-2.7,12,11,10,0,6,1,95,1,8
2015-16,25,NOP,NBA,PG,16,469,100%,,,,,-0.3,+4.1,6,27,13,1,20,7,277,6,14
2016-17,26,NOP,NBA,PG,65,1525,100%,,,,,-2.8,-1.5,65,28,58,2,51,8,768,9,27
2017-18,27,WAS,NBA,PG,59,838,100%,,,,,-4.0,-6.1,34,11,41,5,10,9,457,2,15
2018-19,28,TOT,NBA,PG,59,1120,100%,,,,,-2.6,-7.2,44,21,47,3,19,13,585,4,12
2018-19,28,NOP,NBA,PG,47,909,100%,,,,,-1.4,0.0,34,16,40,2,13,11,480,3,12
2018-19,28,MIL,NBA,PG,12,211,100%,,,,,-7.5,-17.0,10,5,7,1,6,2,105,1,0
2019-20,29,DET,NBA,PG,27,355,100%,,,,,-7.1,-3.3,19,11,16,3,8,11,226,0,3
Career,,,NBA,,272,4818,100%,,,,,-3.0,-3.3,194,116,195,15,123,51,2555,25,81
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NOP,NBA,,128,2903,100%,,,,,-2.0,-0.1,105,71,111,5,84,26,1525,18,53
1 season,,WAS,NBA,,59,838,100%,,,,,-4.0,-6.1,34,11,41,5,10,9,457,2,15
2 seasons,,POR,NBA,,40,340,100%,,,,,-3.4,-5.1,14,15,14,0,8,1,134,1,9
1 season,,DET,NBA,,27,355,100%,,,,,-7.1,-3.3,19,11,16,3,8,11,226,0,3
1 season,,MIL,NBA,,12,211,100%,,,,,-7.5,-17.0,10,5,7,1,6,2,105,1,0
1 season,,PHI,NBA,,6,171,94%,6%,,,,+0.3,+10.2,12,3,6,1,7,2,108,3,1
