Season,Team,Lg,Salary
2014-15,Philadelphia 76ers,NBA,"$59,686"
2014-15,Portland Trail Blazers,NBA,"$50,734"
2015-16,Portland Trail Blazers,NBA,"$845,059"
2015-16,New Orleans Pelicans,NBA,"$144,157"
2016-17,New Orleans Pelicans,NBA,"$2,090,000"
2017-18,Washington Wizards,NBA,"$2,000,000"
2018-19,New Orleans Pelicans,NBA,"$1,621,415"
2018-19,Milwaukee Bucks,NBA,"$210,692"
Career,(may be incomplete),,"$7,021,743"
