,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,26,SEA,NBA,SG,3,38,16%,84%,,,,-4.1,+8.8,1,3,0,0,2,0,6,1,0
2003-04,28,NOH,NBA,PG,3,18,100%,,,,,-8.3,-5.2,1,2,1,1,0,0,10,0,0
2006-07,31,LAL,NBA,PG,4,80,100%,,,,,-10.1,+1.4,1,0,2,0,0,0,17,0,1
Career,,,NBA,,10,136,76%,24%,,,,-8.2,+2.6,3,5,3,1,2,0,33,1,1
,,,,,,,,,,,,,,,,,,,,,,
1 season,,LAL,NBA,,4,80,100%,,,,,-10.1,+1.4,1,0,2,0,0,0,17,0,1
1 season,,NOH,NBA,,3,18,100%,,,,,-8.3,-5.2,1,2,1,1,0,0,10,0,0
1 season,,SEA,NBA,,3,38,16%,84%,,,,-4.1,+8.8,1,3,0,0,2,0,6,1,0
