Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,24,GSW,NBA,PG,13,NA,8.6,0.8,1.8,0.417,1.2,2.2,0.571,0.4,0.9,1.3,1.3,0.4,0.2,NA,1.8,2.8
1975-76,25,GSW,NBA,PG,13,NA,20,2.5,4.4,0.579,1.8,2.5,0.727,1.5,1.2,2.8,2.9,1.7,0.1,NA,2.2,6.9
1976-77,26,GSW,NBA,PG,10,NA,23.6,1.3,3.7,0.351,1.5,2.3,0.652,1.7,2.1,3.8,6.9,0.7,0,NA,2.8,4.1
Career,NA,,NBA,,36,NA,16.9,1.6,3.3,0.475,1.5,2.3,0.655,1.2,1.4,2.5,3.4,0.9,0.1,NA,2.2,4.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,GSW,NBA,,36,NA,16.9,1.6,3.3,0.475,1.5,2.3,0.655,1.2,1.4,2.5,3.4,0.9,0.1,NA,2.2,4.6
