Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1974-75,24,GSW,NBA,PG,13,NA,112,4.2,10,0.417,6.7,11.7,0.571,2.1,5,7.1,7.1,2.1,0.8,NA,9.6,15,NA,NA,94
1975-76,25,GSW,NBA,PG,13,NA,260,5.8,10.1,0.579,4.2,5.8,0.727,3.5,2.8,6.4,6.7,3.9,0.2,NA,5.1,15.9,NA,NA,99
1976-77,26,GSW,NBA,PG,10,NA,236,2.6,7.3,0.351,3,4.6,0.652,3.4,4.2,7.5,13.7,1.4,0,NA,5.5,8.1,NA,NA,103
Career,NA,,NBA,,36,NA,608,4.3,9,0.475,4.2,6.4,0.655,3.2,3.7,6.9,9.5,2.6,0.2,NA,6.1,12.7,NA,NA,100
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,GSW,NBA,,36,NA,608,4.3,9,0.475,4.2,6.4,0.655,3.2,3.7,6.9,9.5,2.6,0.2,NA,6.1,12.7,NA,NA,100
