Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,22,PHW,NBA,SF,65,NA,NA,352,864,0.407,417,526,0.793,640,138,284,1121
1951-52,23,PHW,NBA,SF,66,NA,2939,548,1222,0.448,578,707,0.818,745,170,250,1674
1954-55,26,PHW,NBA,SF,72,NA,2953,529,1325,0.399,454,585,0.776,675,210,270,1512
1955-56,27,PHW,NBA,SF,72,NA,2724,617,1378,0.448,507,626,0.81,539,189,282,1741
1956-57,28,PHW,NBA,SF,71,NA,2767,613,1451,0.422,591,713,0.829,561,150,274,1817
1957-58,29,PHW,NBA,SF,68,NA,2377,483,1229,0.393,440,544,0.809,503,135,235,1406
1958-59,30,PHW,NBA,SF,70,NA,2799,632,1466,0.431,587,722,0.813,637,119,264,1851
1959-60,31,PHW,NBA,SF,72,NA,2618,593,1400,0.424,420,526,0.798,621,165,263,1606
1960-61,32,PHW,NBA,SF,79,NA,2935,650,1529,0.425,532,639,0.833,681,188,335,1832
1961-62,33,PHW,NBA,SF,78,NA,2785,611,1490,0.41,484,601,0.805,527,201,307,1706
Career,NA,,NBA,,713,NA,24897,5628,13354,0.421,5010,6189,0.81,6129,1665,2764,16266
