Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1950-51,22,PHW,NBA,SF,65,NA,NA,0.512,0.609,NA,NA,NA,NA,NA,9.2,4.5,13.7,NA
1951-52,23,PHW,NBA,SF,66,2939,25.5,0.546,0.579,NA,NA,NA,NA,NA,14.8,1.2,16,0.261
1954-55,26,PHW,NBA,SF,72,2953,18.2,0.478,0.442,NA,NA,NA,NA,NA,5.8,2.9,8.7,0.141
1955-56,27,PHW,NBA,SF,72,2724,21.3,0.526,0.454,NA,NA,NA,NA,NA,10.2,2,12.2,0.214
1956-57,28,PHW,NBA,SF,71,2767,22.2,0.515,0.491,NA,NA,NA,NA,NA,10.7,1.6,12.3,0.213
1957-58,29,PHW,NBA,SF,68,2377,18.2,0.479,0.443,NA,NA,NA,NA,NA,5.5,2.3,7.7,0.156
1958-59,30,PHW,NBA,SF,70,2799,21.9,0.519,0.492,NA,NA,NA,NA,NA,10,3,13,0.223
1959-60,31,PHW,NBA,SF,72,2618,17.2,0.492,0.376,NA,NA,NA,NA,NA,5.5,3.7,9.2,0.168
1960-61,32,PHW,NBA,SF,79,2935,17.1,0.506,0.418,NA,NA,NA,NA,NA,6.7,3,9.7,0.159
1961-62,33,PHW,NBA,SF,78,2785,14.8,0.486,0.403,NA,NA,NA,NA,NA,3.9,2.5,6.3,0.109
Career,NA,,NBA,,713,24897,19.7,0.506,0.463,NA,NA,NA,NA,NA,82.1,26.7,108.8,0.183
