Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1997-98,21,LAC,NBA,PF,71,1513,16.1,0.521,0.001,0.361,8.8,13.5,11.1,6.6,1.2,1.8,12,26.1,NA,1.5,0.3,1.8,0.057,NA,-1.5,-2.4,-3.8,-0.7
1998-99,22,LAC,NBA,PF,46,1505,15.2,0.505,0.009,0.305,7.4,11.8,9.5,8.9,0.6,1.4,13.5,26.7,NA,1.2,-0.5,0.7,0.024,NA,-0.7,-3.5,-4.2,-0.9
1999-00,23,LAC,NBA,PF,62,2227,13.4,0.492,0.008,0.203,4.6,15.8,10,8.6,1.2,1.5,13.6,24.8,NA,-0.8,0.5,-0.3,-0.007,NA,-1.9,-1.9,-3.8,-1
2000-01,24,HOU,NBA,SF,69,1972,14.9,0.518,0.005,0.203,6.6,15.4,11.1,9.7,0.8,1.3,12.6,23.2,NA,1.8,1.4,3.2,0.077,NA,-0.9,-1,-1.9,0
2002-03,26,HOU,NBA,PF,67,1377,11.5,0.472,0.004,0.258,8.1,11.7,10,8.8,0.9,1.1,14.4,23.3,NA,-0.2,1.1,0.9,0.03,NA,-2.7,-1.6,-4.3,-0.8
2003-04,27,HOU,NBA,PF,75,2081,13.6,0.512,0.003,0.227,7.8,13.6,10.9,10.1,1.1,1.7,15,22.7,NA,0.9,2.8,3.7,0.085,NA,-1.9,0.1,-1.8,0.1
2004-05,28,TOT,NBA,PF-C,65,1336,9.4,0.48,0.02,0.231,5.9,16.4,11.2,8.7,1.1,1.2,16.1,20.4,NA,-1.1,1.6,0.5,0.02,NA,-4.2,-0.2,-4.4,-0.8
2004-05,28,HOU,NBA,PF,38,905,8.2,0.465,0.027,0.205,5.4,15.5,10.6,10.2,1,1,16.5,19.9,NA,-0.9,1.3,0.3,0.018,NA,-4.6,0.3,-4.3,-0.5
2004-05,28,NYK,NBA,C,27,431,12.1,0.509,0.006,0.279,7,18.4,12.7,5.7,1.4,1.4,15.2,21.6,NA,-0.1,0.3,0.2,0.022,NA,-3.4,-1.3,-4.7,-0.3
2005-06,29,NYK,NBA,PF,67,1210,8.5,0.496,0.003,0.213,6.5,16.7,11.5,7.9,0.9,0.9,19.5,19.8,NA,-1,0.4,-0.5,-0.021,NA,-4.1,-1.5,-5.7,-1.1
2006-07,30,SAC,NBA,PF,12,103,6.3,0.356,0,0.464,11.2,21,16,7.3,2,0.7,15.1,17.3,NA,-0.2,0.1,-0.1,-0.03,NA,-6.1,-1.2,-7.3,-0.1
Career,NA,,NBA,,534,13324,13.1,0.501,0.006,0.25,6.9,14.4,10.7,8.8,1,1.4,14.2,23.5,NA,2.1,7.7,9.9,0.036,NA,-2.1,-1.4,-3.6,-5.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,HOU,NBA,,249,6335,12.8,0.499,0.007,0.224,7.2,14,10.7,9.7,0.9,1.4,14.3,22.6,NA,1.5,6.5,8.1,0.061,NA,-2.2,-0.6,-2.7,-1.2
3 seasons,NA,LAC,NBA,,179,5245,14.7,0.504,0.006,0.278,6.6,14,10.2,8.1,1,1.5,13.1,25.7,NA,1.9,0.3,2.2,0.02,NA,-1.5,-2.5,-3.9,-2.6
2 seasons,NA,NYK,NBA,,94,1641,9.5,0.5,0.004,0.232,6.6,17.1,11.8,7.3,1,1.1,18.3,20.3,NA,-1.1,0.8,-0.3,-0.01,NA,-4,-1.5,-5.4,-1.4
1 season,NA,SAC,NBA,,12,103,6.3,0.356,0,0.464,11.2,21,16,7.3,2,0.7,15.1,17.3,NA,-0.2,0.1,-0.1,-0.03,NA,-6.1,-1.2,-7.3,-0.1
