,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,HOU,NBA,SF,69,1972,,,6%,92%,2%,-3.0,-11.0,45,23,112,30,72,0,228,18,45
2002-03,26,HOU,NBA,PF,67,1377,,,,89%,11%,0.0,-2.4,37,19,71,26,68,0,142,17,40
2003-04,27,HOU,NBA,PF,75,2081,,,,78%,22%,-1.4,-6.9,54,42,130,27,78,0,232,16,49
2004-05,28,TOT,NBA,PF-C,65,1336,,,,58%,42%,-0.7,-1.9,40,24,103,20,52,0,145,15,41
2004-05,28,HOU,NBA,PF,38,905,,,,86%,14%,-0.1,-6.4,30,14,70,13,30,0,116,8,29
2004-05,28,NYK,NBA,C,27,431,,,,1%,99%,-1.8,+1.2,10,10,33,7,22,0,29,7,12
2005-06,29,NYK,NBA,PF,67,1210,,,,85%,15%,-6.2,+1.1,29,29,84,28,34,30,116,7,27
2006-07,30,SAC,NBA,PF,12,103,,,,45%,55%,+16.4,+18.7,1,0,6,3,4,1,11,1,5
Career,,,NBA,,355,8079,,,2%,81%,18%,-1.9,-4.8,206,137,506,134,308,31,874,74,207
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,HOU,NBA,,249,6335,,,2%,86%,12%,-1.4,-7.1,166,98,383,96,248,0,718,59,163
2 seasons,,NYK,NBA,,94,1641,,,,63%,37%,-5.1,+1.2,39,39,117,35,56,30,145,14,39
1 season,,SAC,NBA,,12,103,,,,45%,55%,+16.4,+18.7,1,0,6,3,4,1,11,1,5
