,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,25,POR,NBA,SG,3,106,,68%,32%,,,-10.5,-17.2,5,4,3,2,7,0,31,3,3
2002-03,26,POR,NBA,SG,7,268,4%,66%,30%,,,+2.3,+5.0,12,3,8,6,19,0,56,3,4
2003-04,27,MEM,NBA,SG,4,94,,100%,,,,-17.6,-1.9,4,3,4,2,5,0,9,0,1
2004-05,28,MEM,NBA,SG,2,25,,100%,,,,-9.0,+3.3,0,0,0,1,2,0,7,0,0
2005-06,29,SAC,NBA,SG,6,249,,97%,3%,,,-2.6,+48.0,8,3,7,5,18,2,18,1,8
2007-08,31,NOH,NBA,SG,12,170,,67%,34%,,,-4.9,-12.8,3,2,8,1,3,0,18,0,6
Career,,,NBA,,34,912,1%,79%,20%,,,-4.2,+10.1,32,15,30,17,54,2,139,7,22
,,,,,,,,,,,,,,,,,,,,,,
1 season,,NOH,NBA,,12,170,,67%,34%,,,-4.9,-12.8,3,2,8,1,3,0,18,0,6
2 seasons,,POR,NBA,,10,374,3%,66%,31%,,,-1.3,-1.3,17,7,11,8,26,0,87,6,7
2 seasons,,MEM,NBA,,6,119,,100%,,,,-15.8,-0.8,4,3,4,3,7,0,16,0,1
1 season,,SAC,NBA,,6,249,,97%,3%,,,-2.6,+48.0,8,3,7,5,18,2,18,1,8
