,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,POR,NBA,SF,75,1995,,37%,61%,2%,,+4.9,+0.7,77,35,76,28,97,0,440,23,54
2001-02,25,POR,NBA,SG,74,2348,,66%,33%,1%,,+4.7,+2.7,80,66,86,28,115,0,439,19,62
2002-03,26,POR,NBA,SG,75,2396,2%,57%,41%,,,+2.3,-1.6,98,68,74,34,128,0,525,20,62
2003-04,27,TOT,NBA,SG,72,1872,5%,92%,3%,,,+0.2,-0.7,66,54,64,35,80,0,307,17,50
2003-04,27,POR,NBA,SG,13,404,,85%,15%,,,-6.3,-5.2,17,8,7,6,13,0,76,5,10
2003-04,27,MEM,NBA,SG,59,1468,7%,93%,,,,+1.9,-1.5,49,46,57,29,67,0,231,12,40
2004-05,28,MEM,NBA,SG,69,1489,1%,98%,1%,,,-1.6,-7.2,28,34,59,21,81,0,183,14,49
2005-06,29,SAC,NBA,SG,52,1684,4%,95%,1%,,,+3.3,+2.8,45,43,48,18,85,24,313,23,55
2006-07,30,HOU,NBA,SF,28,590,,27%,69%,4%,,+0.7,-5.8,16,19,21,12,45,4,73,14,23
2007-08,31,TOT,NBA,SG,73,1562,,58%,42%,,,+1.6,-5.2,53,31,76,12,108,10,213,23,31
2007-08,31,HOU,NBA,SG,51,1124,,53%,47%,,,+2.8,-3.8,41,24,54,7,82,9,176,18,25
2007-08,31,NOH,NBA,SG,22,438,,70%,30%,,,-1.5,-8.5,12,7,22,5,26,1,37,5,6
Career,,,NBA,,518,13936,2%,68%,30%,1%,,+2.4,-1.1,463,350,504,188,739,38,2493,153,386
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,POR,NBA,,237,7143,1%,56%,42%,1%,,+3.3,+0.2,272,177,243,96,353,0,1480,67,188
2 seasons,,MEM,NBA,,128,2957,4%,96%,,,,+0.1,-4.3,77,80,116,50,148,0,414,26,89
2 seasons,,HOU,NBA,,79,1714,,44%,55%,1%,,+2.1,-4.5,57,43,75,19,127,13,249,32,48
1 season,,SAC,NBA,,52,1684,4%,95%,1%,,,+3.3,+2.8,45,43,48,18,85,24,313,23,55
1 season,,NOH,NBA,,22,438,,70%,30%,,,-1.5,-8.5,12,7,22,5,26,1,37,5,6
