Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,22,DLC,ABA,SG,31,NA,1285,280,633,0.442,13,50,0.26,267,583,0.458,0.453,162,218,0.743,NA,NA,138,74,NA,NA,95,93,735
1968-69,23,TOT,ABA,SG,63,NA,1804,416,1006,0.414,19,68,0.279,397,938,0.423,0.423,336,454,0.74,126,107,233,188,NA,NA,195,200,1187
1968-69,23,DNR,ABA,SG,6,NA,150,24,77,0.312,1,3,0.333,23,74,0.311,0.318,18,28,0.643,10,11,21,11,NA,NA,25,16,67
1968-69,23,NYA,ABA,SG,24,NA,521,99,273,0.363,5,18,0.278,94,255,0.369,0.372,103,144,0.715,27,41,68,41,NA,NA,51,68,306
1968-69,23,HSM,ABA,SG,33,NA,1133,293,656,0.447,13,47,0.277,280,609,0.46,0.457,215,282,0.762,89,55,144,136,NA,NA,119,116,814
1969-70,24,CAR,ABA,SG,82,NA,3411,867,1984,0.437,66,215,0.307,801,1769,0.453,0.454,458,565,0.811,176,254,430,290,NA,NA,313,268,2258
1970-71,25,CAR,ABA,SG,75,NA,2009,550,1202,0.458,10,44,0.227,540,1158,0.466,0.462,302,419,0.721,167,113,280,182,NA,NA,164,223,1412
1971-72,26,TOT,ABA,PG-SG,70,NA,2029,459,1046,0.439,19,52,0.365,440,994,0.443,0.448,285,398,0.716,96,141,237,253,NA,NA,224,198,1222
1971-72,26,CAR,ABA,SG,8,NA,127,23,59,0.39,3,10,0.3,20,49,0.408,0.415,10,13,0.769,5,3,8,10,NA,NA,12,20,59
1971-72,26,PTC,ABA,PG,62,NA,1902,436,987,0.442,16,42,0.381,420,945,0.444,0.45,275,385,0.714,91,138,229,243,NA,NA,212,178,1163
1973-74,28,POR,NBA,SG,21,NA,216,42,93,0.452,NA,NA,NA,42,93,0.452,0.452,20,32,0.625,11,7,18,17,12,0,NA,22,104
Career,NA,,TOT,,342,NA,10754,2614,5964,0.438,127,429,0.296,2487,5535,0.449,0.449,1563,2086,0.749,576,622,1336,1004,12,0,991,1004,6918
,NA,,ABA,,321,NA,10538,2572,5871,0.438,127,429,0.296,2445,5442,0.449,0.449,1543,2054,0.751,565,615,1318,987,NA,NA,991,982,6814
,NA,,NBA,,21,NA,216,42,93,0.452,NA,NA,NA,42,93,0.452,0.452,20,32,0.625,11,7,18,17,12,0,NA,22,104
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"HSM,CAR",ABA,,198,NA,6680,1733,3901,0.444,92,316,0.291,1641,3585,0.458,0.456,985,1279,0.77,437,425,862,618,NA,NA,608,627,4543
1 season,NA,PTC,ABA,,62,NA,1902,436,987,0.442,16,42,0.381,420,945,0.444,0.45,275,385,0.714,91,138,229,243,NA,NA,212,178,1163
1 season,NA,DLC,ABA,,31,NA,1285,280,633,0.442,13,50,0.26,267,583,0.458,0.453,162,218,0.743,NA,NA,138,74,NA,NA,95,93,735
1 season,NA,NYA,ABA,,24,NA,521,99,273,0.363,5,18,0.278,94,255,0.369,0.372,103,144,0.715,27,41,68,41,NA,NA,51,68,306
1 season,NA,POR,NBA,,21,NA,216,42,93,0.452,NA,NA,NA,42,93,0.452,0.452,20,32,0.625,11,7,18,17,12,0,NA,22,104
1 season,NA,DNR,ABA,,6,NA,150,24,77,0.312,1,3,0.333,23,74,0.311,0.318,18,28,0.643,10,11,21,11,NA,NA,25,16,67
