Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,24,CAR,ABA,SG,1,NA,16:00,6,14,0.429,1,3,0.333,1,2,0.5,NA,5,2,NA,NA,NA,1,14
Career,NA,,ABA,,1,NA,16,6,14,0.429,1,3,0.333,1,2,0.5,NA,5,2,NA,NA,NA,1,14
