,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1988-89,23,ATL,NBA,,5,10,0,0,5,10,6,9,2,2,3,2,1,1,2,4,16,11.8
1989-90,24,ATL,NBA,,2,3,0,1,2,3,2,4,1,1,2,1,1,0,1,1,4,5.4
1990-91,25,ATL,NBA,,7,13,1,1,7,13,8,9,7,4,10,3,3,2,4,6,20,16.0
1991-92,26,ATL,NBA,,11,22,2,3,10,19,8,9,6,6,10,7,3,2,4,5,27,26.6
1992-93,27,ATL,NBA,,11,20,1,3,11,20,9,10,4,5,8,7,4,2,5,6,27,26.0
1993-94,28,ATL,NBA,,11,15,1,1,11,15,10,11,4,5,6,4,2,2,4,5,24,21.0
1994-95,29,IND,NBA,,5,8,1,1,5,8,7,8,3,3,5,3,3,1,3,4,11,11.1
1995-96,30,IND,NBA,,5,12,0,2,5,12,5,8,3,5,7,4,3,1,3,5,14,10.3
1996-97,31,IND,NBA,42:31,7,15,2,3,7,15,5,8,5,6,11,4,2,1,3,5,17,16.5
1997-98,32,GSW,NBA,38:57,3,9,0,1,3,9,2,4,6,3,6,4,4,2,3,4,8,10.2
1998-99,33,GSW,NBA,13:00,1,4,0,0,1,4,2,2,2,1,2,0,1,1,1,1,2,0.3
Career,,,,42:31,11,22,2,3,11,20,10,11,7,6,11,7,4,2,5,6,27,26.6
6 Seasons,,ATL,NBA,,11,22,2,3,11,20,10,11,7,6,10,7,4,2,5,6,27,26.6
3 Seasons,,IND,NBA,42:31,7,15,2,3,7,15,7,8,5,6,11,4,3,1,3,5,17,16.5
2 Seasons,,GSW,NBA,38:57,3,9,0,1,3,9,2,4,6,3,6,4,4,2,3,4,8,10.2
