,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2001-02,19,BAYLOR,30,858,174,391,26,79,124,183,,247,39,51,39,,,498,.445,.329,.678,28.6,16.6,8.2,1.3
2002-03,20,BAYLOR,26,838,133,316,11,42,119,174,,271,40,45,29,,,396,.421,.262,.684,32.2,15.2,10.4,1.5
2003-04,21,MISSST,30,982,175,337,12,40,144,227,,303,37,43,18,,,506,.519,.300,.634,32.7,16.9,10.1,1.2
2004-05,22,MISSST,32,1023,171,382,12,41,188,288,,351,61,50,26,,,542,.448,.293,.653,32.0,16.9,11.0,1.9
Career,,,118,3701,653,1426,61,202,575,872,,1172,177,189,112,,,1942,.458,.302,.659,31.4,16.5,9.9,1.5
