Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1970-71,26,CLE,NBA,NA,30,NA,140,19,54,0.352,4,9,0.444,41,2,20,42
Career,NA,,NBA,NA,30,NA,140,19,54,0.352,4,9,0.444,41,2,20,42
