,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1970-71,23,PHO,NBA,,11,17,4,6,11,4,4,26
1971-72,24,CLE,NBA,,5,11,8,9,11,3,5,12
Career,,,,,11,17,8,9,11,4,5,26
1 Season,,CLE,NBA,,5,11,8,9,11,3,5,12
1 Season,,PHO,NBA,,11,17,4,6,11,4,4,26
