,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,19,CHA,NBA,SF,78,2025,,,80%,20%,,-7.0,+6.2,32,41,113,9,96,11,272,23,96
2013-14,20,CHA,NBA,SF,62,1502,,,100%,,,+1.1,+2.0,16,21,74,9,84,17,115,17,38
2014-15,21,CHO,NBA,SF,55,1587,,,94%,6%,,+3.9,+12.3,6,28,55,20,94,8,168,20,63
2015-16,22,CHO,NBA,SF,7,205,,,100%,,,+15.3,+13.1,1,3,4,1,14,0,24,7,8
2016-17,23,CHO,NBA,SF,81,2349,,,88%,12%,,+1.4,+2.5,17,22,104,12,97,18,277,19,69
2017-18,24,CHO,NBA,SF,74,1850,,,95%,5%,,+2.2,+3.7,14,21,73,8,90,22,176,19,52
2018-19,25,CHO,NBA,PF,64,1179,,,,95%,5%,-0.8,+0.8,8,14,91,13,58,11,159,11,38
2019-20,26,TOT,NBA,PF-SF,21,231,,,30%,68%,2%,+3.1,+3.6,4,3,16,1,4,1,34,1,4
2019-20,26,CHO,NBA,PF,12,160,,,30%,68%,2%,+10.2,+18.2,1,2,6,0,3,1,26,1,4
2019-20,26,DAL,NBA,SF,9,71,,,32%,68%,,-11.2,-17.5,3,1,10,1,1,0,8,0,0
Career,,,NBA,,442,10928,,,80%,19%,1%,+0.4,+4.8,98,153,530,73,537,88,1225,117,368
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,"CHA,CHO",NBA,,433,10857,,,80%,19%,1%,+0.4,+5.0,95,152,520,72,536,88,1217,117,368
1 season,,DAL,NBA,,9,71,,,32%,68%,,-11.2,-17.5,3,1,10,1,1,0,8,0,0
