Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,23,PHO,NBA,SG,27,10,9.2,1.3,3.2,0.395,0,0.2,0.2,1.2,3,0.407,0.401,0.3,0.5,0.692,0.9,1.1,2,0.5,0.3,0.1,0.4,0.9,2.9
1999-00,24,PHO,NBA,SG,46,2,9.8,1.3,3,0.414,0,0.2,0.2,1.2,2.8,0.431,0.421,1,1.4,0.692,0.6,1,1.6,0.7,0.3,0.1,0.5,1.2,3.5
Career,NA,,NBA,,73,12,9.6,1.3,3.1,0.407,0,0.2,0.2,1.2,2.9,0.422,0.414,0.7,1.1,0.692,0.7,1,1.7,0.6,0.3,0.1,0.5,1.1,3.3
