,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,21,PHI,NBA,SF,74,1131,,27%,47%,25%,1%,-12.4,-4.2,27,30,72,12,43,7,179,7,33
2015-16,22,TOT,NBA,SF,73,1160,,4%,73%,23%,1%,-7.4,-0.5,14,29,66,11,53,4,115,6,32
2015-16,22,PHI,NBA,SF,47,691,,7%,60%,32%,1%,-9.9,+0.9,14,19,45,7,40,1,75,5,21
2015-16,22,DEN,NBA,SF,26,469,,,91%,9%,,-3.5,-0.4,0,10,21,4,13,3,40,1,11
2017-18,24,SAC,NBA,SF,22,344,,1%,6%,93%,,-0.2,+8.2,2,1,23,2,9,3,22,4,7
2018-19,25,CHI,NBA,SF,4,127,,,,98%,2%,-1.9,+6.9,1,1,5,1,10,0,8,1,5
2019-20,26,IND,NBA,SF,26,340,,,78%,21%,1%,+1.2,-1.2,4,1,23,1,10,2,20,4,4
Career,,,NBA,,199,3102,,12%,53%,34%,1%,-7.3,-0.7,48,62,189,27,125,16,344,22,81
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHI,NBA,,121,1822,,20%,52%,28%,1%,-11.5,-2.3,41,49,117,19,83,8,254,12,54
1 season,,DEN,NBA,,26,469,,,91%,9%,,-3.5,-0.4,0,10,21,4,13,3,40,1,11
1 season,,IND,NBA,,26,340,,,78%,21%,1%,+1.2,-1.2,4,1,23,1,10,2,20,4,4
1 season,,SAC,NBA,,22,344,,1%,6%,93%,,-0.2,+8.2,2,1,23,2,9,3,22,4,7
1 season,,CHI,NBA,,4,127,,,,98%,2%,-1.9,+6.9,1,1,5,1,10,0,8,1,5
