Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,21,BAL,NBA,SG,81,NA,30.6,5,12.1,0.415,NA,NA,NA,5,12.1,0.415,0.415,2.2,3,0.737,NA,NA,3.3,2.5,NA,NA,NA,2.4,12.3
1972-73,22,BAL,NBA,SG,71,NA,39.1,8.5,18.8,0.452,NA,NA,NA,8.5,18.8,0.452,0.452,2.7,3.4,0.795,NA,NA,4.1,4.2,NA,NA,NA,2.3,19.7
1973-74,23,CAP,NBA,SG,76,NA,38.7,9.2,21.1,0.434,NA,NA,NA,9.2,21.1,0.434,0.434,3.6,4.4,0.82,1.5,3.6,5.1,3.1,2,0.9,NA,1.8,21.9
1974-75,24,WSB,NBA,SG,77,NA,37.3,9,19.9,0.45,NA,NA,NA,9,19.9,0.45,0.45,3.9,4.7,0.825,1,2.8,3.8,3.2,2.3,0.8,NA,2.1,21.8
1975-76,25,WSB,NBA,SG,80,NA,36.9,8.2,16.9,0.483,NA,NA,NA,8.2,16.9,0.483,0.483,3.5,4.3,0.827,1.1,3,4,3.2,2,0.6,NA,2.3,19.9
1976-77,26,WSB,NBA,SG,78,NA,36.4,8.4,18.9,0.444,NA,NA,NA,8.4,18.9,0.444,0.444,3.5,4.1,0.841,0.7,3.1,3.8,3.8,1.5,0.5,NA,2.1,20.2
1977-78,27,WSB,NBA,SG,36,NA,26,5.6,12.5,0.443,NA,NA,NA,5.6,12.5,0.443,0.443,3,3.8,0.79,0.4,2.4,2.8,2,1,0.3,1.9,1.5,14.1
1978-79,28,WSB,NBA,SG,27,NA,14.3,2.6,5.9,0.437,NA,NA,NA,2.6,5.9,0.437,0.437,0.7,1,0.643,0.1,0.6,0.7,1.1,0.1,0.2,1.1,1,5.8
1979-80,29,TOT,NBA,SG,43,NA,19.8,3.2,8.1,0.39,0.1,0.3,0.417,3,7.8,0.389,0.397,1.1,1.6,0.731,0.4,1.4,1.8,2.1,0.8,0.3,1.3,1.3,7.6
1979-80,29,WSB,NBA,SG,20,NA,23.5,4.2,10.7,0.393,0.2,0.3,0.5,4.1,10.4,0.389,0.4,1.6,2.1,0.756,0.5,1.7,2.2,2.1,0.9,0.3,1.5,1.3,10.1
1979-80,29,IND,NBA,SG,23,NA,16.5,2.3,5.9,0.385,0.1,0.3,0.333,2.2,5.6,0.388,0.393,0.8,1.1,0.692,0.4,1.1,1.5,2,0.7,0.4,1.1,1.3,5.4
1980-81,30,GSW,NBA,SG,9,NA,9.1,1.2,3.7,0.333,0.1,0.3,0.333,1.1,3.3,0.333,0.348,0.7,0.7,1,0.1,0.8,0.9,0.8,0,0,0.4,1.1,3.2
Career,NA,,NBA,,578,NA,33.1,7.1,16,0.444,0.1,0.3,0.4,7.1,16,0.444,0.445,2.9,3.6,0.806,0.9,2.7,3.6,3,1.6,0.6,1.4,2,17.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,"BAL,CAP,WSB",NBA,,546,NA,34.2,7.4,16.7,0.446,0.2,0.3,0.5,7.4,16.7,0.446,0.446,3,3.8,0.807,0.9,2.8,3.7,3.1,1.7,0.6,1.5,2,17.9
1 season,NA,IND,NBA,,23,NA,16.5,2.3,5.9,0.385,0.1,0.3,0.333,2.2,5.6,0.388,0.393,0.8,1.1,0.692,0.4,1.1,1.5,2,0.7,0.4,1.1,1.3,5.4
1 season,NA,GSW,NBA,,9,NA,9.1,1.2,3.7,0.333,0.1,0.3,0.333,1.1,3.3,0.333,0.348,0.7,0.7,1,0.1,0.8,0.9,0.8,0,0,0.4,1.1,3.2
