Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,23,CAP,NBA,SG,1,0,13:00,3,6,0.5,NA,NA,NA,1,2,0.5,1,2,1,0,0,NA,0,7
1974-75,24,WSB,NBA,SG,1,0,23:00,4,8,0.5,NA,NA,NA,1,2,0.5,2,2,1,2,0,NA,0,9
1976-77,26,WSB,NBA,SG,1,0,12:00,3,6,0.5,NA,NA,NA,0,0,NA,0,1,1,0,0,NA,0,6
Career,NA,,NBA,,3,0,48,10,20,0.5,NA,NA,NA,2,4,0.5,3,5,3,2,0,NA,0,22
