,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2012-13,21,ATL,NBA,SG,61,902,.446,17.7,.531,.163,.071,.065,.231,.469,.500,.667,.381,.474,.426,.384,.692,.003,1,.830,.283,.385,0,0
2013-14,22,ATL,NBA,SG,13,158,.381,14.0,.571,.357,.071,.024,.119,.429,.500,.467,.333,1.000,.600,.222,.583,.000,0,1.000,.222,.000,0,0
2014-15,23,ATL,NBA,SG,24,297,.495,19.5,.475,.121,.020,.040,.293,.525,.596,.917,.000,.250,.552,.404,.786,.000,0,.905,.308,.438,0,0
2015-16,24,TOT,NBA,SG,43,480,.444,15.6,.681,.169,.119,.056,.338,.319,.505,.704,.368,.333,.481,.314,.600,.000,0,.875,.294,.467,0,0
2015-16,24,DAL,NBA,SG,21,193,.414,15.4,.729,.129,.157,.071,.371,.271,.510,.778,.455,.400,.462,.158,.615,.000,0,1.000,.263,.200,0,0
2015-16,24,PHO,NBA,SG,22,287,.467,15.7,.644,.200,.089,.044,.311,.356,.500,.667,.250,.250,.500,.406,.586,.000,0,.846,.313,.600,0,0
2016-17,25,PHO,NBA,SG,4,13,.400,21.8,.600,.000,.000,.000,.600,.400,.333,,,,.333,.500,1.000,.000,0,1.000,.500,.000,0,0
2018-19,27,TOT,NBA,SG,26,333,.400,20.7,.448,.048,.038,.095,.267,.552,.426,.600,.500,.300,.429,.379,.850,.000,0,.909,.276,.313,0,0
2018-19,27,WAS,NBA,SG,4,14,1.000,25.5,.000,.000,.000,.000,.000,1.000,,,,,,1.000,,.000,0,1.000,.000,,0,0
2018-19,27,NYK,NBA,SG,22,319,.388,20.6,.456,.049,.039,.097,.272,.544,.426,.600,.500,.300,.429,.357,.850,.000,0,.900,.286,.313,0,0
Career,,,NBA,,171,2183,.441,17.8,.548,.152,.070,.061,.265,.452,.503,.673,.367,.395,.465,.367,.691,.001,1,.872,.285,.374,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,ATL,NBA,,98,1357,.451,17.8,.522,.172,.060,.055,.234,.478,.520,.667,.346,.458,.471,.375,.703,.002,1,.859,.284,.373,0,0
2 seasons,,PHO,NBA,,26,300,.463,16.1,.642,.189,.084,.042,.326,.358,.492,.667,.250,.250,.484,.412,.600,.000,0,.857,.324,.545,0,0
1 season,,NYK,NBA,,22,319,.388,20.6,.456,.049,.039,.097,.272,.544,.426,.600,.500,.300,.429,.357,.850,.000,0,.900,.286,.313,0,0
1 season,,DAL,NBA,,21,193,.414,15.4,.729,.129,.157,.071,.371,.271,.510,.778,.455,.400,.462,.158,.615,.000,0,1.000,.263,.200,0,0
1 season,,WAS,NBA,,4,14,1.000,25.5,.000,.000,.000,.000,.000,1.000,,,,,,1.000,,.000,0,1.000,.000,,0,0
