Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2012-13,21,ATL,NBA,SG,4,24,-5.7,0,0.333,0,0,9.3,4.6,18.4,0,0,40,9.9,NA,-0.1,0,-0.1,-0.203,NA,-9.4,-4,-13.3,-0.1
2014-15,23,ATL,NBA,SG,4,21,19,0.833,0.667,0,5.1,10.2,7.6,0,0,0,0,13,NA,0.1,0,0.1,0.202,NA,4.3,-1,3.3,0
Career,NA,,NBA,,8,45,5.8,0.556,0.556,0,2.4,9.7,6,9.8,0,0,18.2,11.4,NA,0,0,0,-0.014,NA,-3,-2.6,-5.6,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,ATL,NBA,,8,45,5.8,0.556,0.556,0,2.4,9.7,6,9.8,0,0,18.2,11.4,NA,0,0,0,-0.014,NA,-3,-2.6,-5.6,0
