,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,21,ATL,NBA,SG,61,902,5%,92%,4%,,,-7.5,-10.4,21,13,15,0,25,2,126,6,11
2013-14,22,ATL,NBA,SG,13,158,,83%,17%,,,-6.3,-6.3,5,3,2,2,3,0,27,2,4
2014-15,23,ATL,NBA,SG,24,297,3%,87%,10%,,,-3.2,-9.8,3,4,8,0,6,0,31,2,5
2015-16,24,TOT,NBA,SG,43,480,14%,60%,25%,,,-6.2,-2.6,5,15,12,1,11,0,83,5,6
2015-16,24,DAL,NBA,SG,21,193,16%,55%,28%,1%,,+3.1,+3.5,3,4,8,0,3,0,22,2,2
2015-16,24,PHO,NBA,SG,22,287,13%,64%,23%,,,-12.1,-5.2,2,11,4,1,8,0,61,3,4
2016-17,25,PHO,NBA,SG,4,13,,100%,,,,+24.5,+30.5,0,0,0,0,1,0,2,0,0
2018-19,27,TOT,NBA,SG,26,333,21%,72%,8%,,,-8.0,-2.0,8,0,7,1,8,1,51,1,4
2018-19,27,WAS,NBA,SG,4,14,,29%,72%,,,-0.1,+2.9,0,0,0,0,0,0,3,0,0
2018-19,27,NYK,NBA,SG,22,319,22%,74%,5%,,,-8.4,+0.9,8,0,7,1,8,1,48,1,4
Career,,,NBA,,171,2183,9%,80%,11%,,,-6.4,-6.8,42,35,44,4,54,3,320,16,30
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,ATL,NBA,,98,1357,4%,89%,7%,,,-6.4,-9.8,29,20,25,2,34,2,184,10,20
2 seasons,,PHO,NBA,,26,300,13%,66%,22%,,,-10.5,-3.7,2,11,4,1,9,0,63,3,4
1 season,,NYK,NBA,,22,319,22%,74%,5%,,,-8.4,+0.9,8,0,7,1,8,1,48,1,4
1 season,,DAL,NBA,,21,193,16%,55%,28%,1%,,+3.1,+3.5,3,4,8,0,3,0,22,2,2
1 season,,WAS,NBA,,4,14,,29%,72%,,,-0.1,+2.9,0,0,0,0,0,0,3,0,0
