Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1952-53,23,INO,NBA,NA,18,NA,121,11,32,0.344,11,15,0.733,30,11,24,33
Career,NA,,NBA,NA,18,NA,121,11,32,0.344,11,15,0.733,30,11,24,33
