Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,23,PHW,BAA,NA,22,NA,NA,1.3,6.6,0.199,0.7,1.2,0.615,NA,0.2,1.5,3.4
Career,NA,,BAA,NA,22,NA,NA,1.3,6.6,0.199,0.7,1.2,0.615,NA,0.2,1.5,3.4
