,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,23,BOS,NBA,SF,23,121,,,61%,34%,5%,+7.9,+7.1,3,0,5,0,5,0,23,1,1
2005-06,24,TOT,NBA,SF,72,997,,1%,47%,51%,2%,-7.2,-6.0,18,13,78,12,54,26,90,7,42
2005-06,24,BOS,NBA,SF,32,291,,3%,73%,23%,2%,-12.6,-11.8,8,2,16,2,15,7,14,0,8
2005-06,24,MIN,NBA,SF,40,706,,,36%,62%,1%,-4.8,-3.2,10,11,62,10,39,19,76,7,34
2006-07,25,MIN,NBA,PF,41,318,,,12%,53%,35%,-11.3,-7.7,4,9,22,4,13,9,39,2,19
Career,,,NBA,,136,1436,,1%,40%,50%,9%,-6.8,-5.3,25,22,105,16,72,35,152,10,62
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIN,NBA,,81,1024,,,29%,59%,12%,-6.8,-4.6,14,20,84,14,52,28,115,9,53
2 seasons,,BOS,NBA,,55,412,,2%,69%,26%,3%,-6.6,-6.3,11,2,21,2,20,7,37,1,9
