,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1979-80,18,WVTECH,28,,204,424,,,90,126,,97,109,,,,,498,.481,,.714,,17.8,3.5,3.9
1980-81,19,WVTECH,31,,237,524,,,74,104,,122,160,,,,,548,.452,,.712,,17.7,3.9,5.2
1981-82,20,WVTECH,34,,299,598,,,156,214,,118,199,,,,,754,.500,,.729,,22.2,3.5,5.9
1982-83,21,WVTECH,27,951,284,510,,,120,164,,104,180,,,,,688,.557,,.732,35.2,25.5,3.9,6.7
Career,,,120,951,1024,2056,,,440,608,,441,648,,,,,2488,.498,,.724,35.2,20.7,3.7,5.4
