,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,24,LAL,NBA,,1,3,2,3,2,0,2,2,,,0,4
1975-76,26,PHO,NBA,,2,4,2,2,3,2,4,2,2,1,3,4
Career,,,,,2,4,2,3,3,2,4,2,,,3,4
1 Season,,PHO,NBA,,2,4,2,2,3,2,4,2,2,1,3,4
1 Season,,LAL,NBA,,1,3,2,3,2,0,2,2,,,0,4
