Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,24,LAL,NBA,SG,33,NA,229,6,14.6,0.409,4.7,7.5,0.625,2.5,2.5,5,3.6,1.4,0.9,5.2,16.7
1974-75,25,PHO,NBA,SG,50,NA,618,6.9,16.7,0.411,3.6,5.5,0.649,2,3.4,5.4,2.3,1.7,1.2,5.5,17.3
1975-76,26,PHO,NBA,SG,79,NA,1144,5.7,13.3,0.43,3.6,5.3,0.676,2.7,3.9,6.6,1.4,1,0.5,4.6,15.1
Career,NA,,NBA,,162,NA,1991,6.1,14.5,0.421,3.7,5.6,0.66,2.5,3.6,6,2,1.3,0.8,5,15.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHO,NBA,,129,NA,1762,6.1,14.5,0.423,3.6,5.4,0.667,2.5,3.7,6.1,1.7,1.3,0.7,4.9,15.9
1 season,NA,LAL,NBA,,33,NA,229,6,14.6,0.409,4.7,7.5,0.625,2.5,2.5,5,3.6,1.4,0.9,5.2,16.7
