,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,24,LAL,NBA,,5,11,4,6,,,5,4,,,6,13
1974-75,25,PHO,NBA,,10,21,7,11,4,5,7,5,3,3,5,20
1975-76,26,PHO,NBA,,9,17,8,11,6,6,10,5,3,2,5,25
Career,,,,,10,21,8,11,,,10,5,,,6,25
2 Seasons,,PHO,NBA,,10,21,8,11,6,6,10,5,3,3,5,25
1 Season,,LAL,NBA,,5,11,4,6,,,5,4,,,6,13
